"","ZIPCODE","MONTH","YEAR","CUSTOMERCLASS","COMBINED","TOTALCUSTOMERS","TOTALKWH","AVERAGEKWH"
"5573",93933,6,2020,"Elec- Commercial","N",516,3136606,6079
"5574",93940,4,2020,"Elec- Commercial","Y",2428,12906132,5316
"5575",93940,5,2020,"Elec- Commercial","Y",2421,13644578,5636
"5576",93940,6,2020,"Elec- Commercial","Y",2423,14328593,5914
"5577",93944,4,2020,"Elec- Commercial","Y",0,0,NA
"5578",93944,5,2020,"Elec- Commercial","Y",0,0,NA
"5579",93944,6,2020,"Elec- Commercial","Y",0,0,NA
"5580",93950,4,2020,"Elec- Commercial","Y",0,0,NA
"5581",93950,5,2020,"Elec- Commercial","Y",0,0,NA
"5582",93950,6,2020,"Elec- Commercial","Y",0,0,NA
"5583",93953,4,2020,"Elec- Commercial","Y",0,0,NA
"5584",93953,5,2020,"Elec- Commercial","Y",0,0,NA
"5585",93953,6,2020,"Elec- Commercial","Y",0,0,NA
"5586",93955,4,2020,"Elec- Commercial","N",772,3583030,4641
"5587",93955,5,2020,"Elec- Commercial","N",770,3724098,4836
"5588",93955,6,2020,"Elec- Commercial","N",772,3789550,4909
"5589",93960,4,2020,"Elec- Commercial","N",345,1351632,3918
"5590",93960,5,2020,"Elec- Commercial","N",341,1613342,4731
"5591",93960,6,2020,"Elec- Commercial","Y",630,2844195,4515
"5592",94002,4,2020,"Elec- Commercial","Y",0,0,NA
"5593",94002,5,2020,"Elec- Commercial","N",705,3525091,5000
"5594",94002,6,2020,"Elec- Commercial","N",709,3630348,5120
"5595",94005,4,2020,"Elec- Commercial","N",309,3528938,11421
"5596",94005,5,2020,"Elec- Commercial","N",308,3761629,12213
"5597",94005,6,2020,"Elec- Commercial","N",310,3763338,12140
"5598",94010,4,2020,"Elec- Commercial","Y",1771,12053142,6806
"5599",94010,5,2020,"Elec- Commercial","Y",1771,12734391,7191
"5600",94010,6,2020,"Elec- Commercial","Y",1769,13570461,7671
"5601",94014,4,2020,"Elec- Commercial","N",795,4612472,5802
"5602",94014,5,2020,"Elec- Commercial","N",800,4889353,6112
"5603",94014,6,2020,"Elec- Commercial","N",797,4967241,6232
"5604",94015,4,2020,"Elec- Commercial","N",512,4949951,9668
"5605",94015,5,2020,"Elec- Commercial","N",507,5499101,10846
"5606",94015,6,2020,"Elec- Commercial","N",505,5701840,11291
"5607",94018,6,2020,"Elec- Commercial","N",178,415279,2333
"5608",94019,4,2020,"Elec- Commercial","N",454,1778906,3918
"5609",94019,5,2020,"Elec- Commercial","N",455,1839426,4043
"5610",94019,6,2020,"Elec- Commercial","N",454,1980551,4362
"5611",94020,4,2020,"Elec- Commercial","Y",0,0,NA
"5612",94020,5,2020,"Elec- Commercial","Y",0,0,NA
"5613",94020,6,2020,"Elec- Commercial","Y",0,0,NA
"5614",94021,4,2020,"Elec- Commercial","Y",0,0,NA
"5615",94021,5,2020,"Elec- Commercial","Y",0,0,NA
"5616",94021,6,2020,"Elec- Commercial","Y",0,0,NA
"5617",94022,4,2020,"Elec- Commercial","Y",0,0,NA
"5618",94022,5,2020,"Elec- Commercial","Y",0,0,NA
"5619",94022,6,2020,"Elec- Commercial","Y",0,0,NA
"5620",94024,4,2020,"Elec- Commercial","Y",0,0,NA
"5621",94024,5,2020,"Elec- Commercial","Y",0,0,NA
"5622",94024,6,2020,"Elec- Commercial","Y",0,0,NA
"5623",94025,4,2020,"Elec- Commercial","Y",2891,47591410,16462
"5624",94025,5,2020,"Elec- Commercial","Y",0,0,NA
"5625",94025,6,2020,"Elec- Commercial","Y",1193,15679102,13143
"5626",94027,4,2020,"Elec- Commercial","Y",0,0,NA
"5627",94027,5,2020,"Elec- Commercial","Y",0,0,NA
"5628",94027,6,2020,"Elec- Commercial","Y",0,0,NA
"5629",94028,4,2020,"Elec- Commercial","Y",0,0,NA
"5630",94028,5,2020,"Elec- Commercial","Y",0,0,NA
"5631",94028,6,2020,"Elec- Commercial","Y",0,0,NA
"5632",94030,4,2020,"Elec- Commercial","Y",0,0,NA
"5633",94030,5,2020,"Elec- Commercial","Y",0,0,NA
"5634",94030,6,2020,"Elec- Commercial","Y",0,0,NA
"5635",94035,4,2020,"Elec- Commercial","Y",0,0,NA
"5636",94035,5,2020,"Elec- Commercial","Y",0,0,NA
"5637",94035,6,2020,"Elec- Commercial","Y",0,0,NA
"5638",94038,4,2020,"Elec- Commercial","Y",0,0,NA
"5639",94038,5,2020,"Elec- Commercial","Y",0,0,NA
"5640",94038,6,2020,"Elec- Commercial","Y",0,0,NA
"5641",94040,4,2020,"Elec- Commercial","Y",0,0,NA
"5642",94040,5,2020,"Elec- Commercial","Y",0,0,NA
"5643",94040,6,2020,"Elec- Commercial","Y",0,0,NA
"5644",94041,4,2020,"Elec- Commercial","Y",0,0,NA
"5645",94041,5,2020,"Elec- Commercial","Y",0,0,NA
"5646",94041,6,2020,"Elec- Commercial","Y",0,0,NA
"5647",94043,4,2020,"Elec- Commercial","Y",0,0,NA
"5648",94043,5,2020,"Elec- Commercial","Y",0,0,NA
"5649",94043,6,2020,"Elec- Commercial","Y",2543,58896358,23160
"5650",94044,4,2020,"Elec- Commercial","Y",621,2337252,3764
"5651",94044,5,2020,"Elec- Commercial","Y",619,2431019,3927
"5652",94044,6,2020,"Elec- Commercial","Y",620,2415019,3895
"5653",94060,4,2020,"Elec- Commercial","Y",0,0,NA
"5654",94060,5,2020,"Elec- Commercial","Y",0,0,NA
"5655",94060,6,2020,"Elec- Commercial","Y",0,0,NA
"5656",94061,4,2020,"Elec- Commercial","N",392,1634739,4170
"5657",94061,5,2020,"Elec- Commercial","Y",554,3073428,5548
"5658",94061,6,2020,"Elec- Commercial","N",392,1947479,4968
"5659",94062,4,2020,"Elec- Commercial","Y",0,0,NA
"5660",94062,5,2020,"Elec- Commercial","Y",0,0,NA
"5661",94062,6,2020,"Elec- Commercial","Y",0,0,NA
"5662",94063,4,2020,"Elec- Commercial","N",1670,16596521,9938
"5663",94063,5,2020,"Elec- Commercial","N",1663,17715176,10653
"5664",94063,6,2020,"Elec- Commercial","N",1656,18644970,11259
"5665",94065,4,2020,"Elec- Commercial","Y",0,0,NA
"5666",94065,5,2020,"Elec- Commercial","Y",0,0,NA
"5667",94065,6,2020,"Elec- Commercial","Y",0,0,NA
"5668",94066,4,2020,"Elec- Commercial","Y",0,0,NA
"5669",94066,5,2020,"Elec- Commercial","Y",0,0,NA
"5670",94066,6,2020,"Elec- Commercial","Y",0,0,NA
"5671",94070,4,2020,"Elec- Commercial","N",1443,6678417,4628
"5672",94070,5,2020,"Elec- Commercial","N",1436,7567064,5270
"5673",94070,6,2020,"Elec- Commercial","N",1444,8100146,5610
"5674",94074,4,2020,"Elec- Commercial","Y",0,0,NA
"5675",94074,5,2020,"Elec- Commercial","Y",0,0,NA
"5676",94074,6,2020,"Elec- Commercial","Y",0,0,NA
"5677",94080,4,2020,"Elec- Commercial","Y",2572,31096592,12090
"5678",94080,5,2020,"Elec- Commercial","Y",2562,33381988,13030
"5679",94080,6,2020,"Elec- Commercial","Y",2559,34116714,13332
"5680",94085,4,2020,"Elec- Commercial","Y",0,0,NA
"5681",94085,5,2020,"Elec- Commercial","Y",0,0,NA
"5682",94085,6,2020,"Elec- Commercial","Y",0,0,NA
"5683",94086,4,2020,"Elec- Commercial","Y",0,0,NA
"5684",94086,5,2020,"Elec- Commercial","Y",0,0,NA
"5685",94086,6,2020,"Elec- Commercial","N",624,10139392,16249
"5686",94087,4,2020,"Elec- Commercial","Y",0,0,NA
"5687",94087,5,2020,"Elec- Commercial","Y",0,0,NA
"5688",94087,6,2020,"Elec- Commercial","Y",0,0,NA
"5689",94089,4,2020,"Elec- Commercial","Y",0,0,NA
"5690",94089,5,2020,"Elec- Commercial","Y",0,0,NA
"5691",94089,6,2020,"Elec- Commercial","Y",0,0,NA
"5692",94102,4,2020,"Elec- Commercial","N",1166,10929274,9373
"5693",94102,5,2020,"Elec- Commercial","N",1160,11604055,10003
"5694",94102,6,2020,"Elec- Commercial","N",1156,11791330,10200
"5695",94103,4,2020,"Elec- Commercial","N",2046,21052066,10289
"5696",94103,5,2020,"Elec- Commercial","N",2031,22230884,10946
"5697",94103,6,2020,"Elec- Commercial","N",2024,22054586,10897
"5698",94104,4,2020,"Elec- Commercial","Y",0,0,NA
"5699",94104,5,2020,"Elec- Commercial","Y",0,0,NA
"5700",94104,6,2020,"Elec- Commercial","Y",0,0,NA
"5701",94105,4,2020,"Elec- Commercial","Y",484,18071285,37337
"5702",94105,5,2020,"Elec- Commercial","Y",481,18921079,39337
"5703",94105,6,2020,"Elec- Commercial","Y",480,18835255,39240
"5704",94107,4,2020,"Elec- Commercial","N",1494,13843174,9266
"5705",94107,5,2020,"Elec- Commercial","N",1489,14625252,9822
"5706",94107,6,2020,"Elec- Commercial","Y",1581,19622037,12411
"5707",94108,4,2020,"Elec- Commercial","Y",1862,22078367,11857
"5708",94108,5,2020,"Elec- Commercial","Y",1862,23588364,12668
"5709",94108,6,2020,"Elec- Commercial","Y",1852,23823544,12864
"5710",94109,4,2020,"Elec- Commercial","Y",2503,15381730,6145
"5711",94109,5,2020,"Elec- Commercial","Y",2503,16215405,6478
"5712",94109,6,2020,"Elec- Commercial","Y",2496,15964238,6396
"5713",94110,4,2020,"Elec- Commercial","Y",3714,16854301,4538
"5714",94110,5,2020,"Elec- Commercial","Y",3715,17905240,4820
"5715",94110,6,2020,"Elec- Commercial","Y",3704,18057259,4875
"5716",94111,4,2020,"Elec- Commercial","Y",0,0,NA
"5717",94111,5,2020,"Elec- Commercial","Y",0,0,NA
"5718",94111,6,2020,"Elec- Commercial","Y",0,0,NA
"5719",94112,4,2020,"Elec- Commercial","N",836,3108172,3718
"5720",94112,5,2020,"Elec- Commercial","N",837,3276006,3914
"5721",94112,6,2020,"Elec- Commercial","N",833,3134597,3763
"5722",94114,4,2020,"Elec- Commercial","N",750,1786887,2383
"5723",94114,5,2020,"Elec- Commercial","N",749,1909011,2549
"5724",94114,6,2020,"Elec- Commercial","N",749,1950986,2605
"5725",94115,4,2020,"Elec- Commercial","Y",0,0,NA
"5726",94115,5,2020,"Elec- Commercial","Y",0,0,NA
"5727",94115,6,2020,"Elec- Commercial","Y",0,0,NA
"5728",94116,4,2020,"Elec- Commercial","Y",0,0,NA
"5729",94116,5,2020,"Elec- Commercial","Y",0,0,NA
"5730",94116,6,2020,"Elec- Commercial","Y",0,0,NA
"5731",94117,4,2020,"Elec- Commercial","N",685,2039198,2977
"5732",94117,5,2020,"Elec- Commercial","N",688,2155770,3133
"5733",94117,6,2020,"Elec- Commercial","N",687,2048256,2981
"5734",94118,4,2020,"Elec- Commercial","Y",3940,16713354,4242
"5735",94118,5,2020,"Elec- Commercial","Y",3926,17429609,4440
"5736",94118,6,2020,"Elec- Commercial","Y",3920,17237145,4397
"5737",94121,4,2020,"Elec- Commercial","Y",0,0,NA
"5738",94121,5,2020,"Elec- Commercial","Y",0,0,NA
"5739",94121,6,2020,"Elec- Commercial","Y",0,0,NA
"5740",94122,4,2020,"Elec- Commercial","Y",0,0,NA
"5741",94122,5,2020,"Elec- Commercial","Y",0,0,NA
"5742",94122,6,2020,"Elec- Commercial","Y",0,0,NA
"5743",94123,4,2020,"Elec- Commercial","N",931,2137702,2296
"5744",94123,5,2020,"Elec- Commercial","N",929,2213373,2383
"5745",94123,6,2020,"Elec- Commercial","N",920,2078321,2259
"5746",94124,4,2020,"Elec- Commercial","Y",0,0,NA
"5747",94124,5,2020,"Elec- Commercial","Y",0,0,NA
"5748",94124,6,2020,"Elec- Commercial","Y",0,0,NA
"5749",94127,4,2020,"Elec- Commercial","Y",0,0,NA
"5750",94127,5,2020,"Elec- Commercial","Y",0,0,NA
"5751",94127,6,2020,"Elec- Commercial","Y",0,0,NA
"5752",94128,4,2020,"Elec- Commercial","Y",0,0,NA
"5753",94128,5,2020,"Elec- Commercial","Y",0,0,NA
"5754",94128,6,2020,"Elec- Commercial","Y",0,0,NA
"5755",94129,4,2020,"Elec- Commercial","Y",0,0,NA
"5756",94129,5,2020,"Elec- Commercial","Y",0,0,NA
"5757",94129,6,2020,"Elec- Commercial","Y",0,0,NA
"5758",94130,4,2020,"Elec- Commercial","Y",0,0,NA
"5759",94130,5,2020,"Elec- Commercial","Y",0,0,NA
"5760",94130,6,2020,"Elec- Commercial","Y",0,0,NA
"5761",94131,4,2020,"Elec- Commercial","Y",0,0,NA
"5762",94131,5,2020,"Elec- Commercial","Y",0,0,NA
"5763",94131,6,2020,"Elec- Commercial","Y",0,0,NA
"5764",94132,4,2020,"Elec- Commercial","Y",0,0,NA
"5765",94132,5,2020,"Elec- Commercial","Y",0,0,NA
"5766",94132,6,2020,"Elec- Commercial","Y",0,0,NA
"5767",94133,4,2020,"Elec- Commercial","N",1304,6047761,4638
"5768",94133,5,2020,"Elec- Commercial","N",1302,6508524,4999
"5769",94133,6,2020,"Elec- Commercial","N",1290,6806456,5276
"5770",94134,4,2020,"Elec- Commercial","Y",0,0,NA
"5771",94134,5,2020,"Elec- Commercial","Y",0,0,NA
"5772",94134,6,2020,"Elec- Commercial","Y",0,0,NA
"5773",94158,4,2020,"Elec- Commercial","N",103,4211575,40889
"5774",94158,5,2020,"Elec- Commercial","N",104,4410326,42407
"5775",94158,6,2020,"Elec- Commercial","Y",0,0,NA
"5776",94303,4,2020,"Elec- Commercial","Y",0,0,NA
"5777",94303,5,2020,"Elec- Commercial","Y",0,0,NA
"5778",94303,6,2020,"Elec- Commercial","Y",0,0,NA
"5779",94304,4,2020,"Elec- Commercial","Y",0,0,NA
"5780",94304,5,2020,"Elec- Commercial","Y",0,0,NA
"5781",94304,6,2020,"Elec- Commercial","Y",0,0,NA
"5782",94305,4,2020,"Elec- Commercial","Y",0,0,NA
"5783",94305,5,2020,"Elec- Commercial","Y",0,0,NA
"5784",94305,6,2020,"Elec- Commercial","Y",0,0,NA
"5785",94306,4,2020,"Elec- Commercial","Y",0,0,NA
"5786",94306,5,2020,"Elec- Commercial","Y",0,0,NA
"5787",94306,6,2020,"Elec- Commercial","Y",0,0,NA
"5788",94401,4,2020,"Elec- Commercial","Y",2948,26465579,8977
"5789",94401,5,2020,"Elec- Commercial","Y",2228,24406496,10954
"5790",94401,6,2020,"Elec- Commercial","Y",2227,25443079,11425
"5791",94402,4,2020,"Elec- Commercial","N",495,3634508,7342
"5792",94402,5,2020,"Elec- Commercial","N",495,4118431,8320
"5793",94402,6,2020,"Elec- Commercial","N",494,4381282,8869
"5794",94403,4,2020,"Elec- Commercial","Y",0,0,NA
"5795",94403,5,2020,"Elec- Commercial","Y",0,0,NA
"5796",94403,6,2020,"Elec- Commercial","Y",0,0,NA
"5797",94404,4,2020,"Elec- Commercial","Y",0,0,NA
"5798",94404,5,2020,"Elec- Commercial","Y",0,0,NA
"5799",94404,6,2020,"Elec- Commercial","Y",0,0,NA
"5800",94501,4,2020,"Elec- Commercial","Y",0,0,NA
"5801",94501,5,2020,"Elec- Commercial","Y",0,0,NA
"5802",94501,6,2020,"Elec- Commercial","Y",0,0,NA
"5803",94502,4,2020,"Elec- Commercial","Y",0,0,NA
"5804",94502,5,2020,"Elec- Commercial","Y",0,0,NA
"5805",94502,6,2020,"Elec- Commercial","Y",0,0,NA
"5806",94503,4,2020,"Elec- Commercial","Y",0,0,NA
"5807",94503,5,2020,"Elec- Commercial","N",298,4510190,15135
"5808",94503,6,2020,"Elec- Commercial","N",298,5211496,17488
"5809",94505,4,2020,"Elec- Commercial","Y",0,0,NA
"5810",94505,5,2020,"Elec- Commercial","Y",0,0,NA
"5811",94505,6,2020,"Elec- Commercial","Y",0,0,NA
"5812",94506,4,2020,"Elec- Commercial","Y",372,2162904,5814
"5813",94506,5,2020,"Elec- Commercial","Y",372,2400659,6453
"5814",94506,6,2020,"Elec- Commercial","Y",370,2649050,7160
"5815",94507,4,2020,"Elec- Commercial","Y",0,0,NA
"5816",94507,5,2020,"Elec- Commercial","Y",0,0,NA
"5817",94507,6,2020,"Elec- Commercial","Y",227,1253142,5520
"5818",94508,4,2020,"Elec- Commercial","Y",95,274119,2885
"5819",94508,5,2020,"Elec- Commercial","Y",96,318486,3318
"5820",94508,6,2020,"Elec- Commercial","Y",96,387585,4037
"5821",94509,4,2020,"Elec- Commercial","N",1274,6462262,5072
"5822",94509,5,2020,"Elec- Commercial","N",1271,7397296,5820
"5823",94509,6,2020,"Elec- Commercial","N",1269,8339886,6572
"5824",94510,4,2020,"Elec- Commercial","N",1005,4721223,4698
"5825",94510,5,2020,"Elec- Commercial","N",994,5132034,5163
"5826",94510,6,2020,"Elec- Commercial","N",996,5722327,5745
"5827",94512,4,2020,"Elec- Commercial","Y",0,0,NA
"5828",94512,5,2020,"Elec- Commercial","Y",0,0,NA
"5829",94512,6,2020,"Elec- Commercial","Y",0,0,NA
"5830",94513,4,2020,"Elec- Commercial","N",1237,5906193,4775
"5831",94513,5,2020,"Elec- Commercial","N",1234,6902496,5594
"5832",94513,6,2020,"Elec- Commercial","N",1231,7913278,6428
"5833",94514,4,2020,"Elec- Commercial","Y",0,0,NA
"5834",94514,5,2020,"Elec- Commercial","Y",0,0,NA
"5835",94514,6,2020,"Elec- Commercial","Y",0,0,NA
"5836",94515,4,2020,"Elec- Commercial","N",423,1758005,4156
"5837",94515,5,2020,"Elec- Commercial","Y",833,3363466,4038
"5838",94515,6,2020,"Elec- Commercial","Y",836,4202685,5027
"5839",94517,4,2020,"Elec- Commercial","Y",0,0,NA
"5840",94517,5,2020,"Elec- Commercial","Y",0,0,NA
"5841",94517,6,2020,"Elec- Commercial","Y",0,0,NA
"5842",94518,4,2020,"Elec- Commercial","Y",1297,5918946,4564
"5843",94518,5,2020,"Elec- Commercial","Y",1292,6466354,5005
"5844",94518,6,2020,"Elec- Commercial","Y",1290,7141080,5536
"5845",94519,4,2020,"Elec- Commercial","Y",0,0,NA
"5846",94519,5,2020,"Elec- Commercial","Y",0,0,NA
"5847",94519,6,2020,"Elec- Commercial","Y",0,0,NA
"5848",94520,4,2020,"Elec- Commercial","N",1861,13129511,7055
"5849",94520,5,2020,"Elec- Commercial","N",1862,15103559,8111
"5850",94520,6,2020,"Elec- Commercial","N",1860,17237351,9267
"5851",94521,4,2020,"Elec- Commercial","Y",0,0,NA
"5852",94521,5,2020,"Elec- Commercial","Y",0,0,NA
"5853",94521,6,2020,"Elec- Commercial","Y",0,0,NA
"5854",94523,4,2020,"Elec- Commercial","Y",0,0,NA
"5855",94523,5,2020,"Elec- Commercial","Y",0,0,NA
"5856",94523,6,2020,"Elec- Commercial","Y",0,0,NA
"5857",94525,4,2020,"Elec- Commercial","Y",0,0,NA
"5858",94525,5,2020,"Elec- Commercial","Y",0,0,NA
"5859",94525,6,2020,"Elec- Commercial","Y",0,0,NA
"5860",94526,4,2020,"Elec- Commercial","Y",0,0,NA
"5861",94526,5,2020,"Elec- Commercial","Y",0,0,NA
"5862",94526,6,2020,"Elec- Commercial","Y",0,0,NA
"5863",94528,4,2020,"Elec- Commercial","Y",0,0,NA
"5864",94528,5,2020,"Elec- Commercial","Y",0,0,NA
"5865",94528,6,2020,"Elec- Commercial","Y",0,0,NA
"5866",94530,4,2020,"Elec- Commercial","N",551,2115601,3840
"5867",94530,5,2020,"Elec- Commercial","N",548,2279708,4160
"5868",94530,6,2020,"Elec- Commercial","N",542,2382733,4396
"5869",94531,4,2020,"Elec- Commercial","Y",0,0,NA
"5870",94531,5,2020,"Elec- Commercial","N",368,2954986,8030
"5871",94531,6,2020,"Elec- Commercial","N",370,3312462,8953
"5872",94533,4,2020,"Elec- Commercial","Y",1593,9548030,5994
"5873",94533,5,2020,"Elec- Commercial","Y",1588,10962943,6904
"5874",94533,6,2020,"Elec- Commercial","Y",1589,12361361,7779
"5875",94534,4,2020,"Elec- Commercial","N",661,5402273,8173
"5876",94534,5,2020,"Elec- Commercial","N",664,5985762,9015
"5877",94534,6,2020,"Elec- Commercial","N",665,6354055,9555
"5878",94535,4,2020,"Elec- Commercial","Y",0,0,NA
"5879",94535,5,2020,"Elec- Commercial","Y",0,0,NA
"5880",94535,6,2020,"Elec- Commercial","Y",0,0,NA
"5881",94536,4,2020,"Elec- Commercial","N",850,3626921,4267
"5882",94536,5,2020,"Elec- Commercial","N",845,4000753,4735
"5883",94536,6,2020,"Elec- Commercial","N",843,4238702,5028
"5884",94538,4,2020,"Elec- Commercial","N",2698,32299999,11972
"5885",94538,5,2020,"Elec- Commercial","Y",0,0,NA
"5886",94538,6,2020,"Elec- Commercial","N",2679,37211221,13890
"5887",94539,4,2020,"Elec- Commercial","Y",1190,9399056,7898
"5888",94539,5,2020,"Elec- Commercial","Y",0,0,NA
"5889",94539,6,2020,"Elec- Commercial","Y",1181,11325918,9590
"5890",94541,4,2020,"Elec- Commercial","Y",0,0,NA
"5891",94541,5,2020,"Elec- Commercial","Y",0,0,NA
"5892",94541,6,2020,"Elec- Commercial","Y",0,0,NA
"5893",94542,4,2020,"Elec- Commercial","Y",0,0,NA
"5894",94542,5,2020,"Elec- Commercial","Y",0,0,NA
"5895",94542,6,2020,"Elec- Commercial","Y",0,0,NA
"5896",94544,4,2020,"Elec- Commercial","Y",0,0,NA
"5897",94544,5,2020,"Elec- Commercial","Y",0,0,NA
"5898",94544,6,2020,"Elec- Commercial","Y",0,0,NA
"5899",94545,4,2020,"Elec- Commercial","Y",9569,87528698,9147
"5900",94545,5,2020,"Elec- Commercial","Y",9545,92452164,9686
"5901",94545,6,2020,"Elec- Commercial","Y",9522,94672839,9943
"5902",94546,4,2020,"Elec- Commercial","N",775,2713290,3501
"5903",94546,5,2020,"Elec- Commercial","N",774,3009020,3888
"5904",94546,6,2020,"Elec- Commercial","N",772,3203208,4149
"5905",94547,4,2020,"Elec- Commercial","Y",0,0,NA
"5906",94547,5,2020,"Elec- Commercial","Y",0,0,NA
"5907",94547,6,2020,"Elec- Commercial","Y",0,0,NA
"5908",94548,4,2020,"Elec- Commercial","Y",0,0,NA
"5909",94548,5,2020,"Elec- Commercial","Y",0,0,NA
"5910",94548,6,2020,"Elec- Commercial","Y",0,0,NA
"5911",94549,4,2020,"Elec- Commercial","Y",910,3332489,3662
"5912",94549,5,2020,"Elec- Commercial","Y",905,3894233,4303
"5913",94549,6,2020,"Elec- Commercial","N",680,3199857,4706
"5914",94550,4,2020,"Elec- Commercial","N",1315,7464912,5677
"5915",94550,5,2020,"Elec- Commercial","N",1307,8367689,6402
"5916",94550,6,2020,"Elec- Commercial","N",1304,9162176,7026
"5917",94551,4,2020,"Elec- Commercial","Y",1678,11992278,7147
"5918",94551,5,2020,"Elec- Commercial","Y",1672,13636423,8156
"5919",94551,6,2020,"Elec- Commercial","Y",1670,14928503,8939
"5920",94552,4,2020,"Elec- Commercial","Y",0,0,NA
"5921",94552,5,2020,"Elec- Commercial","Y",0,0,NA
"5922",94552,6,2020,"Elec- Commercial","Y",0,0,NA
"5923",94553,4,2020,"Elec- Commercial","Y",2564,15226889,5939
"5924",94553,5,2020,"Elec- Commercial","Y",2563,17075597,6662
"5925",94553,6,2020,"Elec- Commercial","Y",3013,21596509,7168
"5926",94555,4,2020,"Elec- Commercial","Y",0,0,NA
"5927",94555,5,2020,"Elec- Commercial","Y",0,0,NA
"5928",94555,6,2020,"Elec- Commercial","Y",0,0,NA
"5929",94556,4,2020,"Elec- Commercial","Y",0,0,NA
"5930",94556,5,2020,"Elec- Commercial","Y",0,0,NA
"5931",94556,6,2020,"Elec- Commercial","N",226,1201478,5316
"5932",94558,4,2020,"Elec- Commercial","Y",1951,12671660,6495
"5933",94558,5,2020,"Elec- Commercial","Y",2011,14773870,7347
"5934",94558,6,2020,"Elec- Commercial","Y",1950,16656109,8542
"5935",94559,4,2020,"Elec- Commercial","N",1095,4780288,4366
"5936",94559,5,2020,"Elec- Commercial","N",1088,5498141,5053
"5937",94559,6,2020,"Elec- Commercial","N",1087,6457574,5941
"5938",94560,4,2020,"Elec- Commercial","N",1158,12657735,10931
"5939",94560,5,2020,"Elec- Commercial","Y",0,0,NA
"5940",94560,6,2020,"Elec- Commercial","N",1153,14841493,12872
"5941",94561,4,2020,"Elec- Commercial","Y",814,4693581,5766
"5942",94561,5,2020,"Elec- Commercial","Y",442,2329035,5269
"5943",94561,6,2020,"Elec- Commercial","Y",443,2522795,5695
"5944",94563,4,2020,"Elec- Commercial","Y",0,0,NA
"5945",94563,5,2020,"Elec- Commercial","Y",0,0,NA
"5946",94563,6,2020,"Elec- Commercial","Y",0,0,NA
"5947",94564,4,2020,"Elec- Commercial","N",456,2633424,5775
"5948",94564,5,2020,"Elec- Commercial","N",454,2907932,6405
"5949",94564,6,2020,"Elec- Commercial","Y",0,0,NA
"5950",94565,4,2020,"Elec- Commercial","N",1133,10033015,8855
"5951",94565,5,2020,"Elec- Commercial","N",1131,10708481,9468
"5952",94565,6,2020,"Elec- Commercial","N",1129,12038568,10663
"5953",94566,4,2020,"Elec- Commercial","Y",2261,19174769,8481
"5954",94566,5,2020,"Elec- Commercial","Y",1328,7367734,5548
"5955",94566,6,2020,"Elec- Commercial","Y",2247,22972911,10224
"5956",94567,4,2020,"Elec- Commercial","Y",0,0,NA
"5957",94567,5,2020,"Elec- Commercial","Y",0,0,NA
"5958",94567,6,2020,"Elec- Commercial","Y",0,0,NA
"5959",94568,4,2020,"Elec- Commercial","Y",3076,22474112,7306
"5960",94568,5,2020,"Elec- Commercial","Y",3068,25429554,8289
"5961",94568,6,2020,"Elec- Commercial","Y",3063,27901155,9109
"5962",94569,4,2020,"Elec- Commercial","Y",0,0,NA
"5963",94569,5,2020,"Elec- Commercial","Y",0,0,NA
"5964",94569,6,2020,"Elec- Commercial","Y",0,0,NA
"5965",94571,4,2020,"Elec- Commercial","Y",445,1651538,3711
"5966",94571,5,2020,"Elec- Commercial","Y",445,1872588,4208
"5967",94571,6,2020,"Elec- Commercial","Y",447,2078483,4650
"5968",94572,4,2020,"Elec- Commercial","Y",0,0,NA
"5969",94572,5,2020,"Elec- Commercial","Y",0,0,NA
"5970",94572,6,2020,"Elec- Commercial","Y",0,0,NA
"5971",94574,4,2020,"Elec- Commercial","N",662,4005815,6051
"5972",94574,5,2020,"Elec- Commercial","N",660,4430992,6714
"5973",94574,6,2020,"Elec- Commercial","N",656,5367211,8182
"5974",94576,4,2020,"Elec- Commercial","Y",0,0,NA
"5975",94576,5,2020,"Elec- Commercial","Y",0,0,NA
"5976",94576,6,2020,"Elec- Commercial","Y",0,0,NA
